%DataLog%
Filename: LONG_DRIVE_BMW_M3_S58.csv
Vehicle ID: BMW-M3-G80-S58
Logger: Bootmod3 v2.5.1
--------------------------------------------------
Timestamp [s],(RAM) Engine Speed [1/min],Accel. Pedal [%],Throttle Angle [%],Boost (Pre-Throttle) [psig],(RAM) Boost Pressure (Target) [psig],Lambda Act. [AFR],Mass Air Flow [g/s],Ignition Timing [deg],Ignition Timing Corr. Cyl 3 [deg],HPFP Act. [psig],LPFP Act. (Raw) [psig],WGDC (Actual) [%],Oil Temp [deg C],Coolant Temp [deg C],Vehicle Speed [mph],Gear [-],STFT [%],Battery Voltage [V] 
112.656,1360.0,27.590329339860595,32.1,7.86,24.5,14.62,31.86,18.71,0.0,1178.0,71.0,22.5,81.0,79.7,14.0,2,0.84,13.74
112.756,1360.0,28.144614526763274,32.5,7.97,24.5,14.63,26.43,18.63,0.0,1198.0,71.0,22.8,81.0,79.7,14.2,2,0.71,13.74
112.856,1370.0,28.62855283478094,32.9,8.06,24.5,14.64,32.54,18.55,0.0,1230.0,71.0,23.0,81.0,79.7,14.4,2,0.56,13.74
112.956,1380.0,29.040934670173755,33.2,8.14,24.5,14.66,28.57,18.49,0.0,1149.0,71.0,23.2,81.0,79.8,14.6,2,0.38,13.74
113.057,1390.0,29.38072929311751,33.5,8.21,24.5,14.68,33.31,18.43,0.0,1205.0,71.0,23.4,81.1,79.8,14.8,2,0.19,13.74
113.157,1390.0,29.64708739401653,33.7,8.26,24.5,14.7,32.35,18.39,0.0,1183.0,71.0,23.6,81.1,79.8,15.0,2,-0.01,13.74
113.257,1400.0,29.839343216335145,33.9,8.3,24.5,14.72,33.61,18.36,0.0,1190.0,71.0,23.7,81.1,79.8,15.2,2,-0.2,13.74
113.357,1410.0,29.957016220642462,34.0,8.32,24.5,14.74,33.59,18.34,0.0,1203.0,71.0,23.8,81.2,79.8,15.4,2,-0.39,13.74
113.457,1420.0,29.99981228571062,34.0,8.33,24.5,14.76,32.86,18.34,0.0,1236.0,71.0,23.8,81.2,79.8,15.6,2,-0.57,13.74
113.557,1430.0,29.96762444366472,34.0,8.32,24.5,14.77,33.4,18.34,0.0,1202.0,71.0,23.8,81.2,79.9,15.8,2,-0.72,13.74
113.657,1430.0,29.86053314734677,33.9,8.3,24.5,14.78,34.04,18.36,0.0,1190.0,71.0,23.7,81.2,79.9,16.0,2,-0.84,13.74
113.757,1440.0,29.678806069225494,33.7,8.27,24.5,14.79,35.7,18.39,0.0,1169.0,71.0,23.6,81.3,79.9,16.2,2,-0.93,13.74
113.857,1450.0,29.422897432354564,33.5,8.22,24.5,14.8,27.31,18.43,0.0,1228.0,71.0,23.4,81.3,79.9,16.4,2,-0.99,13.74
113.957,1460.0,29.09344687505151,33.3,8.15,24.5,14.8,36.46,18.48,0.0,1219.0,71.0,23.3,81.3,79.9,16.6,2,-1.0,13.74
114.057,1460.0,28.69127785213509,33.0,8.07,24.5,14.8,33.26,18.54,0.0,1196.0,71.0,23.1,81.4,80.0,16.7,2,-0.97,13.74
114.157,1470.0,28.21739557671696,32.6,7.98,24.5,14.79,34.18,18.62,0.0,1205.0,71.0,22.8,81.4,80.0,16.9,2,-0.91,13.74
114.257,1480.0,27.672984507692572,32.1,7.87,24.5,14.78,35.11,18.7,0.0,1215.0,71.0,22.5,81.4,80.0,17.1,2,-0.81,13.74
114.357,1490.0,27.05940538921069,31.6,7.75,24.5,14.77,33.03,18.8,0.0,1173.0,71.0,22.1,81.4,80.0,17.3,2,-0.67,13.74
114.457,1490.0,26.378191849521677,31.1,7.62,24.5,14.75,32.56,18.9,0.0,1235.0,71.0,21.8,81.5,80.0,17.4,2,-0.51,13.74
114.557,1500.0,25.63104656770567,30.5,7.47,24.5,14.73,33.21,19.02,0.0,1218.0,71.0,21.3,81.5,80.0,17.6,2,-0.33,13.74
114.657,1500.0,24.81983701786136,29.9,7.31,24.5,14.71,31.57,19.15,0.0,1191.0,71.0,20.9,81.5,80.1,17.7,2,-0.14,13.74
114.757,1510.0,23.946590801393636,29.2,7.14,24.5,14.69,30.09,19.29,0.0,1163.0,71.0,20.4,81.5,80.1,17.9,2,0.06,13.74
114.857,1520.0,23.013490579065834,28.4,6.96,24.5,14.67,32.29,19.43,0.0,1222.0,71.0,19.9,81.6,80.1,18.0,2,0.26,13.74
114.957,1520.0,22.022868615484573,27.6,6.77,24.5,14.66,31.05,19.59,0.0,1185.0,71.0,19.3,81.6,80.1,18.1,2,0.45,13.74
115.058,1520.0,20.977200949652932,26.8,6.56,24.5,14.64,35.7,19.75,0.0,1233.0,71.0,18.8,81.6,80.1,18.2,2,0.62,13.74
115.158,1530.0,19.879101206162154,25.9,6.35,24.5,14.62,32.28,19.92,0.0,1202.0,71.0,18.1,81.7,80.1,18.3,2,0.76,13.74
115.258,1530.0,18.73131406249174,25.0,6.12,24.5,14.61,33.24,20.1,0.0,1187.0,71.0,17.5,81.7,80.2,18.4,2,0.87,13.74
115.358,1540.0,17.536708388744888,24.0,5.89,24.5,14.6,30.36,20.29,0.0,1191.0,71.0,16.8,81.7,80.2,18.5,2,0.95,13.74
115.458,1540.0,16.29827007696735,23.0,5.64,24.5,14.6,30.49,20.48,0.0,1203.0,71.0,16.1,81.7,80.2,18.6,2,0.99,13.74
115.558,1540.0,15.019094577972451,22.0,5.39,24.5,14.6,35.22,20.69,0.0,1179.0,71.0,15.4,81.8,80.2,18.6,2,1.0,13.74
115.658,1540.0,13.702379164325786,21.0,5.14,24.5,14.6,30.09,20.89,0.0,1185.0,71.0,14.7,81.8,80.2,18.7,2,0.96,13.74
115.758,1540.0,12.351414938829425,19.9,-7.0,24.5,14.61,14.47,30.6,0.0,1197.0,71.0,13.9,81.8,80.2,18.7,2,0.88,13.74
115.858,1540.0,10.96957860847854,18.8,-7.0,24.5,14.62,12.12,30.6,0.0,1204.0,71.0,13.2,81.8,80.3,18.7,2,0.77,13.74
115.958,1540.0,9.560324044452564,17.6,-7.0,24.5,14.64,11.96,30.6,0.0,1161.0,71.0,12.3,81.9,80.3,18.7,2,0.63,13.74
116.058,1540.0,8.127173649236072,16.5,-7.0,24.5,14.65,10.49,30.6,0.0,1212.0,71.0,11.5,81.9,80.3,18.7,2,0.46,13.74
116.158,1540.0,6.673709552446602,15.3,-7.0,24.5,14.67,8.31,30.6,0.0,1210.0,71.0,10.7,81.9,80.3,18.6,2,0.27,13.74
116.258,1540.0,5.203564657376763,14.2,-7.0,24.5,14.69,9.69,30.6,0.0,1191.0,71.0,9.9,82.0,80.3,18.6,2,0.08,13.74
116.358,1540.0,3.7204135606275694,13.0,-7.0,24.5,14.71,14.63,30.6,0.0,1221.0,71.0,9.1,82.0,80.4,18.5,2,-0.12,13.74
116.458,1530.0,2.227963367530733,11.8,-7.0,24.5,14.73,13.2,30.6,0.0,1224.0,71.0,8.3,82.0,80.4,18.4,2,-0.32,13.74
116.558,1530.0,0.7299444263160682,10.6,-7.0,24.5,14.75,15.7,30.6,0.0,1223.0,71.0,7.4,82.0,80.4,18.3,2,-0.5,13.74
116.658,1520.0,0.0,10.0,-7.0,24.5,14.77,9.76,30.6,0.0,1216.0,71.0,7.0,82.1,80.4,18.2,2,-0.66,13.74
116.758,1520.0,0.0,10.0,-7.0,24.5,14.78,12.81,30.6,0.0,1185.0,71.0,7.0,82.1,80.4,18.1,2,-0.8,13.74
116.858,1520.0,0.0,10.0,-7.0,24.5,14.79,13.64,30.6,0.0,1181.0,71.0,7.0,82.1,80.4,18.0,2,-0.9,13.74
116.958,1510.0,0.0,10.0,-7.0,24.5,14.8,9.6,30.6,0.0,1155.0,71.0,7.0,82.1,80.5,17.9,2,-0.97,13.74
117.059,1510.0,0.0,10.0,-7.0,24.5,14.8,12.67,30.6,0.0,1186.0,71.0,7.0,82.2,80.5,17.8,2,-1.0,13.74
117.159,1500.0,0.0,10.0,-7.0,24.5,14.8,10.47,30.6,0.0,1204.0,71.0,7.0,82.2,80.5,17.7,2,-0.99,13.74
117.259,1500.0,0.0,10.0,-7.0,24.5,14.79,7.62,30.6,0.0,1174.0,71.0,7.0,82.2,80.5,17.6,2,-0.94,13.74
117.359,1500.0,0.0,10.0,-7.0,24.5,14.79,13.49,30.6,0.0,1201.0,71.0,7.0,82.3,80.5,17.5,2,-0.85,13.74
117.459,1490.0,0.0,10.0,-7.0,24.5,14.77,7.56,30.6,0.0,1183.0,71.0,7.0,82.3,80.5,17.4,2,-0.73,13.74
117.559,1490.0,0.0,10.0,-7.0,24.5,14.76,12.84,30.6,0.0,1207.0,71.0,7.0,82.3,80.6,17.3,2,-0.58,13.74
117.659,1480.0,0.0,10.0,-7.0,24.5,14.74,11.47,30.6,0.0,1191.0,71.0,7.0,82.3,80.6,17.2,2,-0.41,13.74
117.759,1480.0,0.0,10.0,-7.0,24.5,14.72,15.27,30.6,0.0,1186.0,71.0,7.0,82.4,80.6,17.1,2,-0.22,13.74
117.859,1480.0,0.0,10.0,-7.0,24.5,14.7,5.91,30.6,0.0,1202.0,71.0,7.0,82.4,80.6,17.0,2,-0.02,13.74
117.959,1470.0,0.0,10.0,-7.0,24.5,14.68,12.01,30.6,0.0,1192.0,71.0,7.0,82.4,80.6,16.9,2,0.18,13.74
118.059,1470.0,0.0,10.0,-7.0,24.5,14.66,14.0,30.6,0.0,1169.0,71.0,7.0,82.4,80.6,16.8,2,0.37,13.74
118.159,1460.0,0.0,10.0,-7.0,24.5,14.65,11.13,30.6,0.0,1189.0,71.0,7.0,82.5,80.7,16.7,2,0.55,13.74
118.259,1460.0,0.0,10.0,-7.0,24.5,14.63,9.16,30.6,0.0,1187.0,71.0,7.0,82.5,80.7,16.6,2,0.7,13.74
118.359,1460.0,0.0,10.0,-7.0,24.5,14.62,17.61,30.6,0.0,1216.0,71.0,7.0,82.5,80.7,16.5,2,0.83,13.74
118.459,1450.0,0.0,10.0,-7.0,24.5,14.61,13.2,30.6,0.0,1213.0,71.0,7.0,82.6,80.7,16.4,2,0.92,13.74
118.559,1450.0,0.0,10.0,-7.0,24.5,14.6,14.02,30.6,0.0,1206.0,71.0,7.0,82.6,80.7,16.3,2,0.98,13.74
118.659,1440.0,0.0,10.0,-7.0,24.5,14.6,15.73,30.6,0.0,1203.0,71.0,7.0,82.6,80.8,16.2,2,1.0,13.74
118.759,1440.0,0.0,10.0,-7.0,24.5,14.6,7.21,30.6,0.0,1240.0,71.0,7.0,82.6,80.8,16.1,2,0.98,13.74
118.859,1440.0,0.0,10.0,-7.0,24.5,14.61,10.62,30.6,0.0,1217.0,71.0,7.0,82.7,80.8,16.0,2,0.92,13.74
118.959,1430.0,0.0,10.0,-7.0,24.5,14.62,9.03,30.6,0.0,1194.0,71.0,7.0,82.7,80.8,15.9,2,0.82,13.74
119.06,1430.0,0.0,10.0,-7.0,24.5,14.63,11.99,30.6,0.0,1240.0,71.0,7.0,82.7,80.8,15.8,2,0.69,13.74
119.16,1420.0,0.0,10.0,-7.0,24.5,14.65,11.99,30.6,0.0,1200.0,71.0,7.0,82.8,80.8,15.7,2,0.53,13.74
119.26,1420.0,0.0,10.0,-7.0,24.5,14.66,12.87,30.6,0.0,1192.0,71.0,7.0,82.8,80.9,15.6,2,0.35,13.74
119.36,1420.0,0.0,10.0,-7.0,24.5,14.68,7.12,30.6,0.0,1217.0,71.0,7.0,82.8,80.9,15.5,2,0.16,13.74
119.46,1410.0,0.0,10.0,-7.0,24.5,14.7,12.54,30.6,0.0,1213.0,71.0,7.0,82.8,80.9,15.4,2,-0.04,13.74
119.56,1410.0,0.0,10.0,-7.0,24.5,14.72,10.33,30.6,0.0,1184.0,71.0,7.0,82.9,80.9,15.3,2,-0.24,13.74
119.66,1400.0,0.0,10.0,-7.0,24.5,14.74,10.97,30.6,0.0,1175.0,71.0,7.0,82.9,80.9,15.2,2,-0.42,13.74
119.76,1400.0,0.0,10.0,-7.0,24.5,14.76,9.75,30.6,0.0,1194.0,71.0,7.0,82.9,80.9,15.1,2,-0.6,13.74
119.86,1400.0,0.0,10.0,-7.0,24.5,14.77,10.31,30.6,0.0,1205.0,71.0,7.0,82.9,81.0,15.0,2,-0.74,13.74
119.96,1390.0,0.0,10.0,-7.0,24.5,14.79,11.03,30.6,0.0,1219.0,71.0,7.0,83.0,81.0,14.9,2,-0.86,13.74
120.06,800.0,0.0,0.0,-7.0,24.5,14.7,2.76,30.6,0.0,1211.0,71.0,0.0,83.0,81.0,0.0,1,0.0,13.74
120.16,800.0,0.0,0.0,-7.0,24.5,14.7,4.85,30.6,0.0,1182.0,71.0,0.0,83.0,81.0,0.0,1,0.0,13.74
120.26,800.0,0.0,0.0,-7.0,24.5,14.7,5.97,30.6,0.0,1212.0,71.0,0.0,83.1,81.0,0.0,1,0.0,13.74
120.36,800.0,0.0,0.0,-7.0,24.5,14.7,8.23,30.6,0.0,1210.0,71.0,0.0,83.1,81.1,0.0,1,0.0,13.74
120.46,800.0,0.0,0.0,-7.0,24.5,14.7,8.91,30.6,0.0,1244.0,71.0,0.0,83.1,81.1,0.0,1,0.0,13.74
120.56,800.0,0.0,0.0,-7.0,24.5,14.7,8.71,30.6,0.0,1189.0,71.0,0.0,83.1,81.1,0.0,1,0.0,13.74
120.66,800.0,0.0,0.0,-7.0,24.5,14.7,6.3,30.6,0.0,1202.0,71.0,0.0,83.2,81.1,0.0,1,0.0,13.74
120.76,800.0,0.0,0.0,-7.0,24.5,14.7,6.25,30.6,0.0,1216.0,71.0,0.0,83.2,81.1,0.0,1,0.0,13.74
120.86,800.0,0.0,0.0,-7.0,24.5,14.7,5.39,30.6,0.0,1212.0,71.0,0.0,83.2,81.1,0.0,1,0.0,13.74
120.96,800.0,0.0,0.0,-7.0,24.5,14.7,6.47,30.6,0.0,1184.0,71.0,0.0,83.2,81.2,0.0,1,0.0,13.74
121.061,800.0,0.0,0.0,-7.0,24.5,14.7,7.79,30.6,0.0,1198.0,71.0,0.0,83.3,81.2,0.0,1,0.0,13.74
121.161,800.0,0.0,0.0,-7.0,24.5,14.7,6.94,30.6,0.0,1200.0,71.0,0.0,83.3,81.2,0.0,1,0.0,13.74
121.261,800.0,0.0,0.0,-7.0,24.5,14.7,5.93,30.6,0.0,1181.0,71.0,0.0,83.3,81.2,0.0,1,0.0,13.74
121.361,800.0,0.0,0.0,-7.0,24.5,14.7,6.29,30.6,0.0,1169.0,71.0,0.0,83.4,81.2,0.0,1,0.0,13.74
121.461,800.0,0.0,0.0,-7.0,24.5,14.7,4.6,30.6,0.0,1179.0,71.0,0.0,83.4,81.2,0.0,1,0.0,13.74
121.561,800.0,0.0,0.0,-7.0,24.5,14.7,3.43,30.6,0.0,1198.0,71.0,0.0,83.4,81.3,0.0,1,0.0,13.74
121.661,800.0,0.0,0.0,-7.0,24.5,14.7,6.84,30.6,0.0,1171.0,71.0,0.0,83.4,81.3,0.0,1,0.0,13.74
121.761,800.0,0.0,0.0,-7.0,24.5,14.7,7.32,30.6,0.0,1186.0,71.0,0.0,83.5,81.3,0.0,1,0.0,13.74
121.861,800.0,0.0,0.0,-7.0,24.5,14.7,6.48,30.6,0.0,1201.0,71.0,0.0,83.5,81.3,0.0,1,0.0,13.74
121.961,800.0,0.0,0.0,-7.0,24.5,14.7,8.17,30.6,0.0,1195.0,71.0,0.0,83.5,81.3,0.0,1,0.0,13.74
122.061,800.0,0.0,0.0,-7.0,24.5,14.7,7.06,30.6,0.0,1194.0,71.0,0.0,83.6,81.4,0.0,1,0.0,13.74
122.161,800.0,0.0,0.0,-7.0,24.5,14.7,3.04,30.6,0.0,1200.0,71.0,0.0,83.6,81.4,0.0,1,0.0,13.74
122.261,800.0,0.0,0.0,-7.0,24.5,14.7,4.16,30.6,0.0,1221.0,71.0,0.0,83.6,81.4,0.0,1,0.0,13.74
122.361,800.0,0.0,0.0,-7.0,24.5,14.7,2.08,30.6,0.0,1175.0,71.0,0.0,83.6,81.4,0.0,1,0.0,13.74
122.461,800.0,0.0,0.0,-7.0,24.5,14.7,6.45,30.6,0.0,1196.0,71.0,0.0,83.7,81.4,0.0,1,0.0,13.74
122.561,800.0,0.0,0.0,-7.0,24.5,14.7,7.51,30.6,0.0,1182.0,71.0,0.0,83.7,81.4,0.0,1,0.0,13.74
122.661,800.0,0.0,0.0,-7.0,24.5,14.7,3.81,30.6,0.0,1164.0,71.0,0.0,83.7,81.5,0.0,1,0.0,13.74
122.761,800.0,0.0,0.0,-7.0,24.5,14.7,8.6,30.6,0.0,1174.0,71.0,0.0,83.7,81.5,0.0,1,0.0,13.74
122.861,800.0,0.0,0.0,-7.0,24.5,14.7,7.93,30.6,0.0,1223.0,71.0,0.0,83.8,81.5,0.0,1,0.0,13.74
122.961,800.0,0.0,0.0,-7.0,24.5,14.7,9.4,30.6,0.0,1169.0,71.0,0.0,83.8,81.5,0.0,1,0.0,13.74
123.062,800.0,0.0,0.0,-7.0,24.5,14.7,5.83,30.6,0.0,1181.0,71.0,0.0,83.8,81.5,0.0,1,0.0,13.74
123.162,800.0,0.0,0.0,-7.0,24.5,14.7,0.95,30.6,0.0,1171.0,71.0,0.0,83.9,81.5,0.0,1,0.0,13.74
123.262,800.0,0.0,0.0,-7.0,24.5,14.7,7.06,30.6,0.0,1216.0,71.0,0.0,83.9,81.6,0.0,1,0.0,13.74
123.362,800.0,0.0,0.0,-7.0,24.5,14.7,7.33,30.6,0.0,1171.0,71.0,0.0,83.9,81.6,0.0,1,0.0,13.74
123.462,800.0,0.0,0.0,-7.0,24.5,14.7,10.72,30.6,0.0,1208.0,71.0,0.0,83.9,81.6,0.0,1,0.0,13.74
123.562,800.0,0.0,0.0,-7.0,24.5,14.7,8.48,30.6,0.0,1202.0,71.0,0.0,84.0,81.6,0.0,1,0.0,13.74
123.662,800.0,0.0,0.0,-7.0,24.5,14.7,3.49,30.6,0.0,1209.0,71.0,0.0,84.0,81.6,0.0,1,0.0,13.74
123.762,800.0,0.0,0.0,-7.0,24.5,14.7,2.1,30.6,0.0,1177.0,71.0,0.0,84.0,81.6,0.0,1,0.0,13.74
123.862,800.0,0.0,0.0,-7.0,24.5,14.7,5.72,30.6,0.0,1200.0,71.0,0.0,84.0,81.7,0.0,1,0.0,13.74
123.962,800.0,0.0,0.0,-7.0,24.5,14.7,5.14,30.6,0.0,1202.0,71.0,0.0,84.1,81.7,0.0,1,0.0,13.74
124.062,800.0,0.0,0.0,-7.0,24.5,14.7,4.65,30.6,0.0,1204.0,71.0,0.0,84.1,81.7,0.0,1,0.0,13.74
124.162,800.0,0.0,0.0,-7.0,24.5,14.7,8.28,30.6,0.0,1223.0,71.0,0.0,84.1,81.7,0.0,1,0.0,13.74
124.262,800.0,0.0,0.0,-7.0,24.5,14.7,8.61,30.6,0.0,1219.0,71.0,0.0,84.2,81.7,0.0,1,0.0,13.74
124.362,800.0,0.0,0.0,-7.0,24.5,14.7,5.86,30.6,0.0,1211.0,71.0,0.0,84.2,81.8,0.0,1,0.0,13.74
124.462,800.0,0.0,0.0,-7.0,24.5,14.7,5.21,30.6,0.0,1216.0,71.0,0.0,84.2,81.8,0.0,1,0.0,13.74
124.562,800.0,0.0,0.0,-7.0,24.5,14.7,9.54,30.6,0.0,1201.0,71.0,0.0,84.2,81.8,0.0,1,0.0,13.74
124.662,800.0,0.0,0.0,-7.0,24.5,14.7,7.83,30.6,0.0,1207.0,71.0,0.0,84.3,81.8,0.0,1,0.0,13.74
124.762,800.0,0.0,0.0,-7.0,24.5,14.7,3.35,30.6,0.0,1207.0,71.0,0.0,84.3,81.8,0.0,1,0.0,13.74
124.862,800.0,0.0,0.0,-7.0,24.5,14.7,9.72,30.6,0.0,1163.0,71.0,0.0,84.3,81.8,0.0,1,0.0,13.74
124.962,800.0,0.0,0.0,-7.0,24.5,14.7,9.28,30.6,0.0,1224.0,71.0,0.0,84.3,81.9,0.0,1,0.0,13.74
125.063,800.0,0.0,0.0,-7.0,24.5,14.7,5.32,30.6,0.0,1179.0,71.0,0.0,84.4,81.9,0.0,1,0.0,13.74
125.163,800.0,0.0,0.0,-7.0,24.5,14.7,5.47,30.6,0.0,1223.0,71.0,0.0,84.4,81.9,0.0,1,0.0,13.74
125.263,800.0,0.0,0.0,-7.0,24.5,14.7,8.51,30.6,0.0,1230.0,71.0,0.0,84.4,81.9,0.0,1,0.0,13.74
125.363,800.0,0.0,0.0,-7.0,24.5,14.7,3.99,30.6,0.0,1175.0,71.0,0.0,84.5,81.9,0.0,1,0.0,13.74
125.463,800.0,0.0,0.0,-7.0,24.5,14.7,6.78,30.6,0.0,1213.0,71.0,0.0,84.5,81.9,0.0,1,0.0,13.74
125.563,800.0,0.0,0.0,-7.0,24.5,14.7,4.6,30.6,0.0,1203.0,71.0,0.0,84.5,82.0,0.0,1,0.0,13.74
125.663,800.0,0.0,0.0,-7.0,24.5,14.7,6.23,30.6,0.0,1182.0,71.0,0.0,84.5,82.0,0.0,1,0.0,13.74
125.763,800.0,0.0,0.0,-7.0,24.5,14.7,0.99,30.6,0.0,1183.0,71.0,0.0,84.6,82.0,0.0,1,0.0,13.74
125.863,800.0,0.0,0.0,-7.0,24.5,14.7,3.4,30.6,0.0,1194.0,71.0,0.0,84.6,82.0,0.0,1,0.0,13.74
125.963,800.0,0.0,0.0,-7.0,24.5,14.7,4.52,30.6,0.0,1219.0,71.0,0.0,84.6,82.0,0.0,1,0.0,13.74
126.063,800.0,0.0,0.0,-7.0,24.5,14.7,4.32,30.6,0.0,1197.0,71.0,0.0,84.6,82.0,0.0,1,0.0,13.74
126.163,800.0,0.0,0.0,-7.0,24.5,14.7,6.94,30.6,0.0,1177.0,71.0,0.0,84.7,82.1,0.0,1,0.0,13.74
126.263,800.0,0.0,0.0,-7.0,24.5,14.7,4.32,30.6,0.0,1226.0,71.0,0.0,84.7,82.1,0.0,1,0.0,13.74
126.363,800.0,0.0,0.0,-7.0,24.5,14.7,8.05,30.6,0.0,1212.0,71.0,0.0,84.7,82.1,0.0,1,0.0,13.74
126.463,800.0,0.0,0.0,-7.0,24.5,14.7,7.97,30.6,0.0,1210.0,71.0,0.0,84.8,82.1,0.0,1,0.0,13.74
126.563,800.0,0.0,0.0,-7.0,24.5,14.7,6.59,30.6,0.0,1194.0,71.0,0.0,84.8,82.1,0.0,1,0.0,13.74
126.663,800.0,0.0,0.0,-7.0,24.5,14.7,4.7,30.6,0.0,1208.0,71.0,0.0,84.8,82.2,0.0,1,0.0,13.74
126.763,800.0,0.0,0.0,-7.0,24.5,14.7,5.76,30.6,0.0,1188.0,71.0,0.0,84.8,82.2,0.0,1,0.0,13.74
126.863,800.0,0.0,0.0,-7.0,24.5,14.7,8.42,30.6,0.0,1219.0,71.0,0.0,84.9,82.2,0.0,1,0.0,13.74
126.963,800.0,0.0,0.0,-7.0,24.5,14.7,7.3,30.6,0.0,1175.0,71.0,0.0,84.9,82.2,0.0,1,0.0,13.74
127.064,800.0,0.0,0.0,-7.0,24.5,14.7,2.71,30.6,0.0,1196.0,71.0,0.0,84.9,82.2,0.0,1,0.0,13.74
127.164,800.0,0.0,0.0,-7.0,24.5,14.7,8.08,30.6,0.0,1222.0,71.0,0.0,85.0,82.2,0.0,1,0.0,13.74
127.264,800.0,0.0,0.0,-7.0,24.5,14.7,6.13,30.6,0.0,1215.0,71.0,0.0,85.0,82.3,0.0,1,0.0,13.74
127.364,800.0,0.0,0.0,-7.0,24.5,14.7,3.37,30.6,0.0,1188.0,71.0,0.0,85.0,82.3,0.0,1,0.0,13.74
127.464,800.0,0.0,0.0,-7.0,24.5,14.7,4.14,30.6,0.0,1204.0,71.0,0.0,85.0,82.3,0.0,1,0.0,13.74
127.564,800.0,0.0,0.0,-7.0,24.5,14.7,5.13,30.6,0.0,1175.0,71.0,0.0,85.1,82.3,0.0,1,0.0,13.74
127.664,800.0,0.0,0.0,-7.0,24.5,14.7,5.09,30.6,0.0,1210.0,71.0,0.0,85.1,82.3,0.0,1,0.0,13.74
127.764,800.0,0.0,0.0,-7.0,24.5,14.7,6.17,30.6,0.0,1192.0,71.0,0.0,85.1,82.3,0.0,1,0.0,13.74
127.864,800.0,0.0,0.0,-7.0,24.5,14.7,6.95,30.6,0.0,1177.0,71.0,0.0,85.1,82.4,0.0,1,0.0,13.74
127.964,800.0,0.0,0.0,-7.0,24.5,14.7,11.59,30.6,0.0,1210.0,71.0,0.0,85.2,82.4,0.0,1,0.0,13.74
128.064,800.0,0.0,0.0,-7.0,24.5,14.7,7.17,30.6,0.0,1216.0,71.0,0.0,85.2,82.4,0.0,1,0.0,13.74
128.164,800.0,0.0,0.0,-7.0,24.5,14.7,6.34,30.6,0.0,1178.0,71.0,0.0,85.2,82.4,0.0,1,0.0,13.74
128.264,800.0,0.0,0.0,-7.0,24.5,14.7,5.21,30.6,0.0,1189.0,71.0,0.0,85.3,82.4,0.0,1,0.0,13.74
128.364,800.0,0.0,0.0,-7.0,24.5,14.7,5.8,30.6,0.0,1189.0,71.0,0.0,85.3,82.5,0.0,1,0.0,13.74
128.464,800.0,0.0,0.0,-7.0,24.5,14.7,7.67,30.6,0.0,1190.0,71.0,0.0,85.3,82.5,0.0,1,0.0,13.74
128.564,800.0,0.0,0.0,-7.0,24.5,14.7,4.65,30.6,0.0,1200.0,71.0,0.0,85.3,82.5,0.0,1,0.0,13.74
128.664,800.0,0.0,0.0,-7.0,24.5,14.7,6.5,30.6,0.0,1209.0,71.0,0.0,85.4,82.5,0.0,1,0.0,13.74
128.764,800.0,0.0,0.0,-7.0,24.5,14.7,4.87,30.6,0.0,1213.0,71.0,0.0,85.4,82.5,0.0,1,0.0,13.74
128.864,800.0,0.0,0.0,-7.0,24.5,14.7,8.47,30.6,0.0,1190.0,71.0,0.0,85.4,82.5,0.0,1,0.0,13.74
128.964,800.0,0.0,0.0,-7.0,24.5,14.7,5.58,30.6,0.0,1215.0,71.0,0.0,85.4,82.6,0.0,1,0.0,13.74
129.065,800.0,0.0,0.0,-7.0,24.5,14.7,6.39,30.6,0.0,1189.0,71.0,0.0,85.5,82.6,0.0,1,0.0,13.74
129.165,800.0,0.0,0.0,-7.0,24.5,14.7,6.77,30.6,0.0,1213.0,71.0,0.0,85.5,82.6,0.0,1,0.0,13.74
129.265,800.0,0.0,0.0,-7.0,24.5,14.7,5.92,30.6,0.0,1243.0,71.0,0.0,85.5,82.6,0.0,1,0.0,13.74
129.365,800.0,0.0,0.0,-7.0,24.5,14.7,5.73,30.6,0.0,1231.0,71.0,0.0,85.6,82.6,0.0,1,0.0,13.74
129.465,800.0,0.0,0.0,-7.0,24.5,14.7,4.81,30.6,0.0,1196.0,71.0,0.0,85.6,82.6,0.0,1,0.0,13.74
129.565,800.0,0.0,0.0,-7.0,24.5,14.7,6.9,30.6,0.0,1192.0,71.0,0.0,85.6,82.7,0.0,1,0.0,13.74
129.665,800.0,0.0,0.0,-7.0,24.5,14.7,6.2,30.6,0.0,1210.0,71.0,0.0,85.6,82.7,0.0,1,0.0,13.74
129.765,800.0,0.0,0.0,-7.0,24.5,14.7,4.99,30.6,0.0,1189.0,71.0,0.0,85.7,82.7,0.0,1,0.0,13.74
129.865,800.0,0.0,0.0,-7.0,24.5,14.7,6.02,30.6,0.0,1190.0,71.0,0.0,85.7,82.7,0.0,1,0.0,13.74
129.965,800.0,0.0,0.0,-7.0,24.5,14.7,4.41,30.6,0.0,1190.0,71.0,0.0,85.7,82.7,0.0,1,0.0,13.74
130.065,800.0,0.0,0.0,-7.0,24.5,14.7,6.57,30.6,0.0,1196.0,71.0,0.0,85.8,82.8,0.0,1,0.0,13.74
130.165,800.0,0.0,0.0,-7.0,24.5,14.7,4.92,30.6,0.0,1193.0,71.0,0.0,85.8,82.8,0.0,1,0.0,13.74
